Query, response, time
1025, 0, 0.0002729
1026, 0, 5.99e-05
1027, 0, 6.29e-05
1028, 0, 4.69e-05
1029, 0, 5.99e-05
1030, 0, 7.19e-05
1031, 1, 0.0073019
1032, 0, 0.0071369
1033, 0, 5.69e-05
1034, 0, 5.29e-05
1035, 0, 0.0005489
1036, 0, 0.0002249
1037, 0, 8.09e-05
1038, 0, 0.0001629
1039, 0, 0.0021839
1040, 1, 0.0058229
1041, 1, 0.0042379
1042, 0, 0.0003689
1043, 0, 0.0002739
1044, 1, 0.0006039
1045, 0, 9.89e-05
1046, 0, 0.0005419
1047, 0, 0.0006769
1048, 0, 0.0008819
1049, 0, 8.89e-05
1050, 0, 4.59e-05
1051, 0, 0.0004979
1052, 1, 0.0051409
1053, 0, 3.89e-05
1054, 0, 5.19e-05
1055, 0, 0.0001519
1056, 1, 0.0060659
1057, 0, 0.0001349
1058, 0, 4.19e-05
1059, 0, 3.99e-05
1060, 0, 4.79e-05
1061, 1, 0.0055099
1062, 1, 0.0072779
1063, 1, 0.0096679
1064, 0, 4.59e-05
1065, 0, 6.59e-05
1066, 0, 4.99e-05
1067, 0, 8.99e-05
1068, 0, 5.49e-05
1069, 1, 0.0020549
1070, 1, 0.0030279
1071, 0, 6.09e-05
1072, 0, 0.0001819
1073, 0, 4.59e-05
1074, 0, 4.49e-05
1075, 0, 4.89e-05
1076, 0, 7.69e-05
1077, 0, 0.0005389
1078, 0, 4.69e-05
1079, 0, 0.0002239
1080, 0, 8.29e-05
1081, 0, 0.0032339
1082, 0, 0.0008399
1083, 0, 4.39e-05
1084, 1, 0.0070889
1085, 1, 0.0131359
1086, 0, 4.89e-05
1087, 0, 8.89e-05
1088, 1, 0.0037129
1089, 0, 0.0001109
1090, 1, 0.0033719
1091, 0, 6.29e-05
1092, 0, 5.79e-05
1093, 0, 0.0027949
1094, 0, 4.29e-05
1095, 0, 4.99e-05
1096, 0, 8.69e-05
1097, 0, 0.0070109
1098, 1, 0.0064359
1099, 1, 0.0057399
1100, 0, 9.09e-05
1101, 1, 0.0019559
1102, 0, 4.59e-05
1103, 0, 0.0005189
1104, 1, 0.0021909
1105, 0, 5.39e-05
1106, 0, 4.99e-05
