Query, response, time
900, 0, 8.94e-06
901, 0, 0.00016394
902, 0, 7.494e-05
903, 0, 0.00708994
904, 0, 5.094e-05
905, 0, 3.994e-05
906, 0, 0.00023794
907, 0, 1.994e-05
908, 0, 8.94e-06
909, 1, 0.00130994
910, 0, 0.00849894
911, 0, 1.194e-05
912, 0, 8.94e-06
913, 0, 6.094e-05
914, 0, 6.294e-05
915, 1, 0.00169394
916, 1, 0.00116194
917, 1, 0.00303594
918, 0, 1.594e-05
919, 0, 1.194e-05
920, 0, 1.294e-05
921, 1, 0.00136094
922, 1, 0.00250194
923, 0, 3.894e-05
924, 1, 0.00222794
925, 0, 5.494e-05
926, 0, 8.94e-06
927, 0, 0.00198894
928, 0, 0.00033494
929, 1, 0.00598594
930, 0, 4.494e-05
931, 0, 1.994e-05
932, 0, 1.994e-05
933, 0, 0.00053694
934, 1, 0.00091294
935, 0, 0.0134089
936, 1, 0.00317594
937, 0, 6.394e-05
938, 0, 3.994e-05
939, 0, 8.94e-06
940, 0, 0.00014194
941, 0, 0.00014194
942, 0, 2.494e-05
943, 1, 0.00035694
944, 1, 0.00421694
945, 1, 0.00401094
946, 0, 0.00010294
947, 0, 4.494e-05
948, 0, 2.494e-05
949, 0, 4.294e-05
950, 0, 4.294e-05
951, 1, 0.00186294
952, 0, 9.094e-05
953, 0, 8.894e-05
954, 1, 0.00048894
955, 0, 8.94e-06
956, 0, 1.494e-05
957, 0, 0.00012294
958, 0, 8.94e-06
959, 1, 0.00274494
960, 1, 0.00244894
961, 0, 1.194e-05
962, 0, 9.94e-06
963, 0, 7.94e-06
964, 0, 0.00025294
965, 1, 0.00123394
966, 1, 0.00094894
967, 0, 9.94e-06
968, 1, 0.00158994
969, 0, 0.00014694
970, 0, 9.94e-06
971, 0, 8.94e-06
972, 0, 3.994e-05
973, 0, 2.894e-05
974, 1, 0.00102894
975, 1, 0.00615694
976, 1, 0.00052094
977, 0, 7.794e-05
978, 0, 4.794e-05
979, 1, 0.00073994
980, 1, 0.00385694
981, 0, 1.094e-05
982, 0, 9.94e-06
983, 1, 0.00095494
984, 0, 3.994e-05
985, 0, 3.794e-05
986, 0, 1.994e-05
987, 0, 7.94e-06
988, 0, 7.94e-06
989, 0, 0.00010694
990, 1, 0.00080594
991, 0, 2.894e-05
992, 0, 1.594e-05
993, 0, 8.94e-06
994, 1, 0.00110094
995, 0, 4.394e-05
996, 0, 3.794e-05
997, 1, 0.00116794
998, 0, 9.94e-06
999, 1, 0.00066694
1000, 0, 9.94e-06
1001, 1, 0.00072094
1002, 0, 6.394e-05
1003, 0, 4.594e-05
1004, 1, 0.00044494
1005, 1, 0.00301794
1006, 1, 0.00053994
1007, 1, 0.00239294
1008, 0, 1.794e-05
1009, 0, 0.00011894
1010, 0, 4.094e-05
1011, 0, 7.94e-06
1012, 0, 8.94e-06
1013, 0, 8.94e-06
1014, 0, 1.494e-05
1015, 0, 7.94e-06
1016, 1, 0.00305594
1017, 0, 9.94e-06
1018, 0, 0.00683294
1019, 0, 8.694e-05
1020, 0, 9.94e-06
1021, 0, 8.94e-06
1022, 1, 0.00586094
1023, 0, 3.094e-05
1024, 0, 0.00018094
1025, 1, 0.00182894
1026, 0, 3.794e-05
1027, 0, 3.994e-05
1028, 0, 0.0158259
1029, 1, 0.00123694
1030, 1, 0.00268894
1031, 0, 8.94e-06
1032, 0, 8.94e-06
1033, 1, 0.00046894
1034, 0, 8.94e-06
1035, 1, 0.00169994
1036, 0, 9.94e-06
1037, 0, 8.94e-06
1038, 0, 8.94e-06
1039, 0, 8.94e-06
1040, 0, 6.294e-05
1041, 1, 0.00096594
1042, 1, 0.00248994
1043, 0, 5.794e-05
1044, 0, 0.00888394
1045, 0, 1.994e-05
1046, 0, 9.94e-06
1047, 1, 0.00917894
1048, 1, 0.00587494
1049, 1, 0.00064094
1050, 1, 0.00370294
1051, 1, 0.00111294
1052, 1, 0.00292394
1053, 0, 0.00012494
1054, 1, 0.00111094
1055, 0, 0.00011494
1056, 0, 8.94e-06
1057, 0, 2.894e-05
1058, 0, 5.394e-05
1059, 0, 9.94e-06
1060, 0, 8.94e-06
1061, 1, 0.00422394
1062, 1, 0.00069094
1063, 0, 9.94e-06
1064, 1, 0.00365094
1065, 0, 9.94e-06
